EGNo,AgeYear,Age,AgeClassCode,AliveStatusCode
2904,2011,12,A,A
2904,2012,13,A,A
2904,2013,14,A,A
2904,2014,15,A,A
2904,2015,16,A,A
2904,2016,17,A,A
2904,2017,18,A,A
2904,2018,19,A,A
2904,2019,20,A,A
2904,2020,21,A,A
2904,2021,22,A,A
2904,2022,23,A,A
2904,2023,24,A,A
2910,1999,U,U,A
2910,2000,U,U,A
2910,2001,U,U,A
2910,2002,U,U,A
2910,2003,U,U,A
2910,2004,U,U,A
2910,2005,U,U,A
2910,2006,U,U,A
2910,2007,A,A,A
2910,2008,A,A,A
2910,2009,A,A,A
2910,2010,A,A,A
2910,2011,A,A,A
2910,2012,A,A,A
2910,2013,A,A,A
2910,2014,A,A,A
2910,2015,A,A,A
2910,2016,A,A,A
2910,2017,A,A,A
2910,2018,A,A,A
2910,2019,A,A,A
2910,2020,A,A,A
2910,2021,A,A,A
2910,2022,A,A,A
2910,2023,A,A,A
2912,1999,0,C,A
2912,2000,1,J,A
2912,2001,2,J,A
2912,2002,3,J,A
2912,2003,4,J,A
2912,2004,5,J,A
2912,2005,6,J,A
2912,2006,7,A,A
2912,2007,8,A,A
2912,2008,9,A,A
2912,2009,10,A,A
2912,2010,11,A,A
2912,2011,12,A,A
2912,2012,13,A,A
2912,2013,14,A,A
2912,2014,15,A,A
2912,2015,16,A,A
2912,2016,17,A,A
2912,2017,18,A,A
2912,2018,19,A,A
2912,2019,20,A,A
2912,2020,21,A,A
2912,2021,22,A,A
2912,2022,23,A,A
2912,2023,24,A,A
2920,1999,U,U,A
2920,2000,U,U,A
2920,2001,U,U,A
2920,2002,U,U,A
2920,2003,U,U,A
2920,2004,U,U,A
2920,2005,U,U,A
2920,2006,U,U,A
2920,2007,A,A,A
2920,2008,A,A,A
2920,2009,A,A,A
2920,2010,A,A,A
2920,2011,A,A,A
2920,2012,A,A,A
2920,2013,A,A,A
2920,2014,A,A,A
2920,2015,A,A,A
2920,2016,A,A,A
2920,2017,A,A,A
2920,2018,A,A,A
2920,2019,A,A,A
2920,2020,A,A,A
2920,2021,A,A,A
2920,2022,A,A,A
2920,2023,A,A,A
2930,1999,U,U,A
2930,2000,U,U,A
2930,2001,U,U,A
2930,2002,U,U,A
2930,2003,U,U,A
2930,2004,U,U,A
2930,2005,U,U,A
2930,2006,U,U,A
2930,2007,A,A,A
2930,2008,A,A,A
2930,2009,A,A,A
2930,2010,A,A,A
2930,2011,A,A,A
2930,2012,A,A,A
2930,2013,A,A,A
2930,2014,A,A,A
2930,2015,A,A,A
2930,2016,A,A,A
2930,2017,A,A,A
2930,2018,A,A,A
2930,2019,A,A,A
2930,2020,A,A,A
2930,2021,A,A,A
2930,2022,A,A,A
2930,2023,A,A,A
2940,1999,0,C,A
2940,2000,1,J,A
2940,2001,2,J,A
2940,2002,3,J,A
2940,2003,4,J,A
2940,2004,5,J,A
2940,2005,6,J,A
2940,2006,7,J,A
2940,2007,8,J,A
2940,2008,9,A,A
2940,2009,10,A,A
2940,2010,11,A,A
2940,2011,12,A,A
2940,2012,13,A,A
2940,2013,14,A,A
2940,2014,15,A,A
2940,2015,16,A,A
2940,2016,17,A,A
2940,2017,18,A,A
2940,2018,19,A,A
2940,2019,20,A,A
2940,2020,21,A,A
2940,2021,22,A,A
2940,2022,23,A,A
2940,2023,24,A,A
2950,1999,U,U,A
2950,2000,U,U,A
2950,2001,U,U,A
2950,2002,U,U,A
2950,2003,U,U,A
2950,2004,U,U,A
2950,2005,U,U,A
2950,2006,U,U,A
2950,2007,A,A,A
2950,2008,A,A,A
2950,2009,A,A,A
2950,2010,A,A,A
2950,2011,A,A,A
2950,2012,A,A,A
2950,2013,A,A,A
2950,2014,A,A,A
2950,2015,A,A,A
2950,2016,A,A,A
2950,2017,A,A,A
2950,2018,A,A,A
2950,2019,A,A,A
2950,2020,A,A,A
2950,2021,A,A,A
2950,2022,A,A,A
2950,2023,A,A,A
2960,1999,U,U,A
2960,2000,U,U,A
2960,2001,U,U,A
2960,2002,U,U,A
2960,2003,U,U,A
2960,2004,U,U,A
2960,2005,U,U,P
2960,2006,U,U,SP
2960,2007,A,A,SP
2960,2008,A,A,SP
2960,2009,A,A,SP
2960,2010,A,A,SP
2960,2011,A,A,SP
2960,2012,A,A,SP
2960,2013,A,A,SP
2960,2014,A,A,SP
2960,2015,A,A,SP
2960,2016,A,A,SP
2960,2017,A,A,SP
2960,2018,A,A,SP
2960,2019,A,A,SP
2960,2020,A,A,SP
2960,2021,A,A,SP
2960,2022,A,A,SP
2960,2023,A,A,SP
3010,2000,U,U,A
3010,2001,U,U,A
3010,2002,U,U,A
3010,2003,U,U,A
3010,2004,U,A,A
3010,2005,U,A,A
3010,2006,U,A,A
3010,2007,U,A,A
3010,2008,A,A,A
3010,2009,A,A,A
3010,2010,A,A,A
3010,2011,A,A,A
3010,2012,A,A,A
3010,2013,A,A,A
3010,2014,A,A,A
3010,2015,A,A,A
3010,2016,A,A,A
3010,2017,A,A,A
3010,2018,A,A,A
3010,2019,A,A,A
3010,2020,A,A,A
3010,2021,A,A,A
3010,2022,A,A,A
3010,2023,A,A,A
3020,2000,U,U,A
3020,2001,U,U,A
3020,2002,U,U,A
3020,2003,U,U,A
3020,2004,U,U,A
3020,2005,U,U,A
3020,2006,U,U,A
3020,2007,U,A,A
3020,2008,A,A,A
3020,2009,A,A,A
3020,2010,A,A,A
3020,2011,A,A,A
3020,2012,A,A,A
3020,2013,A,A,A
3020,2014,A,A,A
3020,2015,A,A,A
3020,2016,A,A,A
3020,2017,A,A,A
3020,2018,A,A,A
3020,2019,A,A,A
3020,2020,A,A,A
3020,2021,A,A,A
3020,2022,A,A,A
3020,2023,A,A,A
3030,2000,U,U,A
3030,2001,U,U,A
3030,2002,U,U,A
3030,2003,U,U,A
3030,2004,U,U,A
3030,2005,U,U,A
3030,2006,U,U,A
3030,2007,U,U,A
3030,2008,A,A,P
3030,2009,A,A,SP
3030,2010,A,A,SP
3030,2011,A,A,SP
3030,2012,A,A,SP
3030,2013,A,A,SP
3030,2014,A,A,SP
3030,2015,A,A,SP
3030,2016,A,A,SP
3030,2017,A,A,SP
3030,2018,A,A,SP
3030,2019,A,A,SP
3030,2020,A,A,SP
3030,2021,A,A,SP
3030,2022,A,A,SP
3030,2023,A,A,SP
3040,1996,U,U,A
3040,1997,U,U,A
3040,1998,U,U,A
3040,1999,U,U,A
3040,2000,U,U,A
3040,2001,U,U,A
3040,2002,U,U,A
3040,2003,U,U,A
3040,2004,A,A,A
3040,2005,A,A,A
3040,2006,A,A,A
3040,2007,A,A,A
3040,2008,A,A,A
3040,2009,A,A,A
3040,2010,A,A,A
3040,2011,A,A,A
3040,2012,A,A,A
3040,2013,A,A,A
3040,2014,A,A,A
3040,2015,A,A,A
3040,2016,A,A,A
3040,2017,A,A,A
3040,2018,A,A,A
3040,2019,A,A,A
3040,2020,A,A,A
3040,2021,A,A,A
3040,2022,A,A,A
3040,2023,A,A,A
3050,2000,U,U,A
3050,2001,U,U,A
3050,2002,U,U,A
3050,2003,U,U,A
3050,2004,U,U,A
3050,2005,U,U,A
3050,2006,U,U,A
3050,2007,U,U,A
3050,2008,A,A,A
3050,2009,A,A,A
3050,2010,A,A,A
3050,2011,A,A,A
3050,2012,A,A,A
3050,2013,A,A,A
3050,2014,A,A,A
3050,2015,A,A,A
3050,2016,A,A,A
3050,2017,A,A,A
3050,2018,A,A,A
3050,2019,A,A,A
3050,2020,A,A,A
3050,2021,A,A,A
3050,2022,A,A,A
3050,2023,A,A,P
3060,1999,0,C,A
3060,2000,1,J,A
3060,2001,2,J,A
3060,2002,3,J,A
3060,2003,4,J,A
3060,2004,5,J,A
3060,2005,6,J,A
3060,2006,7,J,A
3060,2007,8,J,A
3060,2008,9,A,A
3060,2009,10,A,A
3060,2010,11,A,A
3060,2011,12,A,A
3060,2012,13,A,A
3060,2013,14,A,A
3060,2014,15,A,A
3060,2015,16,A,A
3060,2016,17,A,A
3060,2017,18,A,A
3060,2018,19,A,A
3060,2019,20,A,A
3060,2020,21,A,A
3060,2021,22,A,A
3060,2022,23,A,A
3060,2023,24,A,A
3101,2001,0,C,A
3101,2002,1,J,A
3101,2003,2,J,A
3101,2004,3,J,A
3101,2005,4,J,A
3101,2006,5,J,A
3101,2007,6,J,A
3101,2008,7,A,A
3101,2009,8,A,A
3101,2010,9,A,A
3101,2011,10,A,A
3101,2012,11,A,A
3101,2013,12,A,A
3101,2014,13,A,A
3101,2015,14,A,A
3101,2016,15,A,A
3101,2017,16,A,A
3101,2018,17,A,A
3101,2019,18,A,A
3101,2020,19,A,A
3101,2021,20,A,A
3101,2022,21,A,A
3101,2023,22,A,A
3102,2001,0,C,A
3102,2002,1,J,D
3103,2000,-1,C,A
3103,2001,0,C,A
3103,2002,1,J,A
3103,2003,2,J,A
3103,2004,3,J,A
3103,2005,4,J,A
3103,2006,5,J,A
3103,2007,6,J,A
3103,2008,7,J,A
3103,2009,8,J,D
3107,2001,0,C,A
3107,2002,1,J,D
3108,2001,0,C,A
3108,2002,1,J,A
3108,2003,2,J,A
3108,2004,3,J,A
3108,2005,4,J,A
3108,2006,5,J,A
3108,2007,6,J,A
3108,2008,7,A,A
3108,2009,8,A,A
3108,2010,9,A,A
3108,2011,10,A,A
3108,2012,11,A,A
3108,2013,12,A,A
3108,2014,13,A,A
3108,2015,14,A,A
3108,2016,15,A,A
3108,2017,16,A,P
3108,2018,17,A,SP
3108,2019,18,A,SP
3108,2020,19,A,SP
3108,2021,20,A,SP
3108,2022,21,A,SP
3108,2023,22,A,SP
3109,2001,0,C,A
3109,2002,1,J,A
3109,2003,2,J,A
3109,2004,3,J,A
3109,2005,4,J,A
3109,2006,5,J,A
3109,2007,6,J,A
3109,2008,7,J,A
3109,2009,8,J,P
3109,2010,9,A,SP
3109,2011,10,A,SP
3109,2012,11,A,SP
3109,2013,12,A,SP
3109,2014,13,A,SP
3109,2015,14,A,SP
3109,2016,15,A,SP
3109,2017,16,A,SP
3109,2018,17,A,SP
3109,2019,18,A,SP
3109,2020,19,A,SP
3109,2021,20,A,SP
3109,2022,21,A,SP
3109,2023,22,A,SP
3110,2000,-1,C,A
3110,2001,0,C,A
3110,2002,1,J,A
3110,2003,2,J,A
3110,2004,3,J,A
3110,2005,4,J,A
3110,2006,5,J,A
3110,2007,6,J,A
3110,2008,7,J,A
3110,2009,8,J,A
3110,2010,9,A,A
3110,2011,10,A,A
3110,2012,11,A,A
3110,2013,12,A,A
3110,2014,13,A,A
3110,2015,14,A,A
3110,2016,15,A,A
3110,2017,16,A,A
3110,2018,17,A,A
3110,2019,18,A,A
3110,2020,19,A,A
3110,2021,20,A,A
3110,2022,21,A,A
3110,2023,22,A,A
3111,2001,0,C,A
3111,2002,1,J,A
3111,2003,2,J,A
3111,2004,3,J,A
3111,2005,4,J,A
3111,2006,5,J,A
3111,2007,6,J,A
3111,2008,7,J,A
3111,2009,8,J,A
3111,2010,9,A,A
3111,2011,10,A,A
3111,2012,11,A,A
3111,2013,12,A,A
3111,2014,13,A,A
3111,2015,14,A,A
3111,2016,15,A,A
3111,2017,16,A,A
3111,2018,17,A,P
3111,2019,18,A,SP
3111,2020,19,A,SP
3111,2021,20,A,SP
3111,2022,21,A,SP
3111,2023,22,A,SP
3115,2001,0,C,A
3115,2002,1,J,A
3115,2003,2,J,A
3115,2004,3,J,A
3115,2005,4,J,A
3115,2006,5,J,A
3115,2007,6,A,A
3115,2008,7,A,A
3115,2009,8,A,A
3115,2010,9,A,A
3115,2011,10,A,A
3115,2012,11,A,A
3115,2013,12,A,A
3115,2014,13,A,A
3115,2015,14,A,A
3115,2016,15,A,A
3115,2017,16,A,A
3115,2018,17,A,A
3115,2019,18,A,A
3115,2020,19,A,A
3115,2021,20,A,A
3115,2022,21,A,A
3115,2023,22,A,A
3120,2001,0,C,A
3120,2002,1,J,A
3120,2003,2,J,A
3120,2004,3,J,A
3120,2005,4,J,A
3120,2006,5,J,A
3120,2007,6,J,A
3120,2008,7,J,A
3120,2009,8,J,A
3120,2010,9,A,A
3120,2011,10,A,A
3120,2012,11,A,A
3120,2013,12,A,A
3120,2014,13,A,A
3120,2015,14,A,A
3120,2016,15,A,A
3120,2017,16,A,A
3120,2018,17,A,A
3120,2019,18,A,A
3120,2020,19,A,A
3120,2021,20,A,A
3120,2022,21,A,A
3120,2023,22,A,A
3123,2001,0,C,A
3123,2002,1,J,A
3123,2003,2,J,A
3123,2004,3,J,A
3123,2005,4,J,A
3123,2006,5,J,A
3123,2007,6,J,A
3123,2008,7,J,A
3123,2009,8,A,A
3123,2010,9,A,A
3123,2011,10,A,A
3123,2012,11,A,A
3123,2013,12,A,A
3123,2014,13,A,A
3123,2015,14,A,A
3123,2016,15,A,A
3123,2017,16,A,A
3123,2018,17,A,A
3123,2019,18,A,P
3123,2020,19,A,SP
3123,2021,20,A,SP
3123,2022,21,A,SP
3123,2023,22,A,SP
3125,2001,0,C,A
3125,2002,1,J,A
3125,2003,2,J,A
3125,2004,3,J,A
3125,2005,4,J,A
3125,2006,5,J,A
3125,2007,6,J,A
3125,2008,7,J,A
3125,2009,8,J,A
3125,2010,9,A,A
3125,2011,10,A,A
3125,2012,11,A,A
3125,2013,12,A,A
3125,2014,13,A,A
3125,2015,14,A,A
3125,2016,15,A,A
3125,2017,16,A,A
3125,2018,17,A,A
3125,2019,18,A,A
3125,2020,19,A,A
3125,2021,20,A,A
3125,2022,21,A,A
3125,2023,22,A,A
3130,2001,0,C,A
3130,2002,1,J,A
3130,2003,2,J,A
3130,2004,3,J,A
3130,2005,4,J,A
3130,2006,5,J,A
3130,2007,6,A,A
3130,2008,7,A,A
3130,2009,8,A,A
3130,2010,9,A,A
3130,2011,10,A,A
3130,2012,11,A,A
3130,2013,12,A,A
3130,2014,13,A,A
3130,2015,14,A,A
3130,2016,15,A,A
3130,2017,16,A,A
3130,2018,17,A,A
3130,2019,18,A,A
3130,2020,19,A,A
3130,2021,20,A,A
3130,2022,21,A,A
3130,2023,22,A,A
3139,2001,0,C,A
3139,2002,1,J,A
3139,2003,2,J,A
3139,2004,3,J,A
3139,2005,4,J,A
3139,2006,5,J,A
3139,2007,6,J,A
3139,2008,7,A,A
3139,2009,8,A,A
3139,2010,9,A,A
3139,2011,10,A,A
3139,2012,11,A,A
3139,2013,12,A,A
3139,2014,13,A,A
3139,2015,14,A,A
3139,2016,15,A,A
3139,2017,16,A,A
3139,2018,17,A,A
3139,2019,18,A,A
3139,2020,19,A,A
3139,2021,20,A,A
3139,2022,21,A,A
3139,2023,22,A,P
3140,2001,0,C,A
3140,2002,1,J,A
3140,2003,2,J,A
3140,2004,3,J,A
3140,2005,4,J,A
3140,2006,5,J,A
3140,2007,6,J,A
3140,2008,7,J,A
3140,2009,8,J,A
3140,2010,9,A,A
3140,2011,10,A,A
3140,2012,11,A,A
3140,2013,12,A,A
3140,2014,13,A,A
3140,2015,14,A,A
3140,2016,15,A,A
3140,2017,16,A,A
3140,2018,17,A,A
3140,2019,18,A,A
3140,2020,19,A,A
3140,2021,20,A,P
3140,2022,21,A,SP
3140,2023,22,A,SP
3142,2001,0,C,A
3142,2002,1,J,A
3142,2003,2,J,A
3142,2004,3,J,A
3142,2005,4,J,A
3142,2006,5,J,A
3142,2007,6,J,A
3142,2008,7,J,A
3142,2009,8,A,A
3142,2010,9,A,A
3142,2011,10,A,A
3142,2012,11,A,A
3142,2013,12,A,A
3142,2014,13,A,A
3142,2015,14,A,A
3142,2016,15,A,A
3142,2017,16,A,A
3142,2018,17,A,A
3142,2019,18,A,A
3142,2020,19,A,A
3142,2021,20,A,A
3142,2022,21,A,A
3142,2023,22,A,A
3145,2001,0,C,A
3145,2002,1,J,A
3145,2003,2,J,A
3145,2004,3,J,A
3145,2005,4,J,A
3145,2006,5,J,A
3145,2007,6,J,P
3145,2008,7,J,SP
3145,2009,8,J,SP
3145,2010,9,A,SP
3145,2011,10,A,SP
3145,2012,11,A,SP
3145,2013,12,A,SP
3145,2014,13,A,SP
3145,2015,14,A,SP
3145,2016,15,A,SP
3145,2017,16,A,SP
3145,2018,17,A,SP
3145,2019,18,A,SP
3145,2020,19,A,SP
3145,2021,20,A,SP
3145,2022,21,A,SP
3145,2023,22,A,SP
3150,2001,0,C,A
3150,2002,1,J,A
3150,2003,2,J,A
3150,2004,3,J,A
3150,2005,4,J,A
3150,2006,5,J,A
3150,2007,6,J,A
3150,2008,7,J,A
3150,2009,8,J,A
3150,2010,9,A,A
3150,2011,10,A,A
3150,2012,11,A,A
3150,2013,12,A,A
3150,2014,13,A,A
3150,2015,14,A,A
3150,2016,15,A,A
3150,2017,16,A,A
3150,2018,17,A,A
3150,2019,18,A,A
3150,2020,19,A,A
3150,2021,20,A,A
3150,2022,21,A,A
3150,2023,22,A,A
3151,2000,-1,C,A
3151,2001,0,C,A
3151,2002,1,J,A
3151,2003,2,J,A
3151,2004,3,J,A
3151,2005,4,J,A
3151,2006,5,J,A
3151,2007,6,J,P
3151,2008,7,J,SP
3151,2009,8,J,SP
3151,2010,9,A,SP
3151,2011,10,A,SP
3151,2012,11,A,SP
3151,2013,12,A,SP
3151,2014,13,A,SP
3151,2015,14,A,SP
3151,2016,15,A,SP
3151,2017,16,A,SP
3151,2018,17,A,SP
3151,2019,18,A,SP
3151,2020,19,A,SP
3151,2021,20,A,SP
3151,2022,21,A,SP
3151,2023,22,A,SP
3157,2000,-1,C,A
3157,2001,0,C,A
3157,2002,1,J,A
3157,2003,2,J,A
3157,2004,3,J,A
3157,2005,4,J,A
3157,2006,5,J,A
3157,2007,6,J,A
3157,2008,7,J,A
3157,2009,8,A,A
3157,2010,9,A,A
3157,2011,10,A,A
3157,2012,11,A,A
3157,2013,12,A,A
3157,2014,13,A,A
3157,2015,14,A,A
3157,2016,15,A,A
3157,2017,16,A,A
3157,2018,17,A,A
3157,2019,18,A,A
3157,2020,19,A,A
3157,2021,20,A,A
3157,2022,21,A,A
3157,2023,22,A,A
3160,2001,0,C,A
3160,2002,1,J,A
3160,2003,2,J,A
3160,2004,3,J,A
3160,2005,4,J,A
3160,2006,5,J,A
3160,2007,6,J,A
3160,2008,7,J,A
3160,2009,8,J,A
3160,2010,9,A,A
3160,2011,10,A,A
3160,2012,11,A,A
3160,2013,12,A,A
3160,2014,13,A,A
3160,2015,14,A,A
3160,2016,15,A,A
3160,2017,16,A,A
3160,2018,17,A,A
3160,2019,18,A,A
3160,2020,19,A,A
3160,2021,20,A,P
3160,2022,21,A,SP
3160,2023,22,A,SP
3170,2001,0,C,A
3170,2002,1,J,A
3170,2003,2,J,A
3170,2004,3,J,A
3170,2005,4,J,A
3170,2006,5,J,A
3170,2007,6,J,A
3170,2008,7,J,A
3170,2009,8,J,P
3170,2010,9,A,SP
3170,2011,10,A,SP
3170,2012,11,A,SP
3170,2013,12,A,SP
3170,2014,13,A,SP
3170,2015,14,A,SP
3170,2016,15,A,SP
3170,2017,16,A,SP
3170,2018,17,A,SP
3170,2019,18,A,SP
3170,2020,19,A,SP
3170,2021,20,A,SP
3170,2022,21,A,SP
3170,2023,22,A,SP
3180,2001,0,C,A
3180,2002,1,J,A
3180,2003,2,J,A
3180,2004,3,J,A
3180,2005,4,J,A
3180,2006,5,J,A
3180,2007,6,A,A
3180,2008,7,A,A
3180,2009,8,A,A
3180,2010,9,A,A
3180,2011,10,A,A
3180,2012,11,A,A
3180,2013,12,A,A
3180,2014,13,A,A
3180,2015,14,A,A
3180,2016,15,A,A
3180,2017,16,A,A
3180,2018,17,A,A
3180,2019,18,A,A
3180,2020,19,A,A
3180,2021,20,A,A
3180,2022,21,A,A
3180,2023,22,A,A
3181,2000,-1,C,A
3181,2001,0,C,A
3181,2002,1,J,A
3181,2003,2,J,A
3181,2004,3,J,A
3181,2005,4,J,A
3181,2006,5,J,A
3181,2007,6,J,P
3181,2008,7,J,SP
3181,2009,8,J,SP
3181,2010,9,A,SP
3181,2011,10,A,SP
3181,2012,11,A,SP
3181,2013,12,A,SP
3181,2014,13,A,SP
3181,2015,14,A,SP
3181,2016,15,A,SP
3181,2017,16,A,SP
3181,2018,17,A,SP
3181,2019,18,A,SP
3181,2020,19,A,SP
3181,2021,20,A,SP
3181,2022,21,A,SP
3181,2023,22,A,SP
3190,2000,U,U,A
3190,2001,U,U,A
3190,2002,U,U,A
3190,2003,U,U,A
3190,2004,U,U,A
3190,2005,U,U,A
3190,2006,U,U,A
3190,2007,U,U,A
3190,2008,A,A,A
3190,2009,A,A,A
3190,2010,A,A,A
3190,2011,A,A,A
3190,2012,A,A,A
3190,2013,A,A,A
3190,2014,A,A,A
3190,2015,A,A,A
3190,2016,A,A,A
3190,2017,A,A,D
3191,2000,U,U,A
3191,2001,U,U,A
3191,2002,U,U,A
3191,2003,U,U,A
3191,2004,U,U,A
3191,2005,U,U,A
3191,2006,U,U,A
3191,2007,U,U,A
3191,2008,A,A,A
3191,2009,A,A,A
3191,2010,A,A,A
3191,2011,A,A,A
3191,2012,A,A,A
3191,2013,A,A,A
3191,2014,A,A,A
3191,2015,A,A,A
3191,2016,A,A,A
3191,2017,A,A,A
3191,2018,A,A,A
3191,2019,A,A,A
3191,2020,A,A,A
3191,2021,A,A,A
3191,2022,A,A,A
3191,2023,A,A,A
3192,2000,U,U,A
3192,2001,U,U,A
3192,2002,U,U,A
3192,2003,U,U,A
3192,2004,U,U,A
3192,2005,U,U,A
3192,2006,U,U,A
3192,2007,U,U,A
3192,2008,A,A,A
3192,2009,A,A,A
3192,2010,A,A,A
3192,2011,A,A,A
3192,2012,A,A,A
3192,2013,A,A,A
3192,2014,A,A,A
3192,2015,A,A,A
3192,2016,A,A,A
3192,2017,A,A,A
3192,2018,A,A,A
3192,2019,A,A,A
3192,2020,A,A,A
3192,2021,A,A,A
3192,2022,A,A,A
3192,2023,A,A,A
3193,2001,U,U,A
3193,2002,U,U,A
3193,2003,U,U,A
3193,2004,U,U,A
3193,2005,U,U,A
3193,2006,U,U,A
3193,2007,U,U,A
3193,2008,U,U,A
3193,2009,A,A,A
3193,2010,A,A,A
3193,2011,A,A,A
3193,2012,A,A,A
3193,2013,A,A,A
3193,2014,A,A,A
3193,2015,A,A,A
3193,2016,A,A,A
3193,2017,A,A,A
3193,2018,A,A,A
3193,2019,A,A,A
3193,2020,A,A,A
3193,2021,A,A,A
3193,2022,A,A,A
3193,2023,A,A,A
3194,1997,0,C,A
3194,1998,1,J,A
3194,1999,2,J,A
3194,2000,3,J,A
3194,2001,4,J,A
3194,2002,5,J,A
3194,2003,6,J,A
3194,2004,7,J,A
3194,2005,8,J,A
3194,2006,9,A,A
3194,2007,10,A,A
3194,2008,11,A,A
3194,2009,12,A,A
3194,2010,13,A,A
3194,2011,14,A,A
3194,2012,15,A,A
3194,2013,16,A,A
3194,2014,17,A,A
3194,2015,18,A,A
3194,2016,19,A,A
3194,2017,20,A,A
3194,2018,21,A,A
3194,2019,22,A,A
3194,2020,23,A,A
3194,2021,24,A,A
3194,2022,25,A,A
3194,2023,26,A,A
3195,2001,U,U,A
3195,2002,U,U,A
3195,2003,U,U,A
3195,2004,U,U,A
3195,2005,U,U,A
3195,2006,U,U,A
3195,2007,U,U,A
3195,2008,U,U,A
3195,2009,A,A,A
3195,2010,A,A,A
3195,2011,A,A,A
3195,2012,A,A,A
3195,2013,A,A,A
3195,2014,A,A,A
3195,2015,A,A,A
3195,2016,A,A,A
3195,2017,A,A,A
3195,2018,A,A,P
3195,2019,A,A,SP
3195,2020,A,A,SP
3195,2021,A,A,SP
3195,2022,A,A,SP
3195,2023,A,A,SP
3208,2002,0,C,A
3208,2003,1,J,A
3208,2004,2,J,A
3208,2005,3,J,A
3208,2006,4,J,A
3208,2007,5,J,A
3208,2008,6,J,A
3208,2009,7,J,A
3208,2010,8,J,A
3208,2011,9,A,A
3208,2012,10,A,A
3208,2013,11,A,A
3208,2014,12,A,A
3208,2015,13,A,A
3208,2016,14,A,A
3208,2017,15,A,A
3208,2018,16,A,A
3208,2019,17,A,A
3208,2020,18,A,A
3208,2021,19,A,A
3208,2022,20,A,A
3208,2023,21,A,A
3210,2002,U,U,A
3210,2003,U,U,A
3210,2004,U,U,A
3210,2005,U,U,A
3210,2006,U,U,A
3210,2007,U,U,A
3210,2008,U,U,A
3210,2009,U,U,A
3210,2010,A,A,A
3210,2011,A,A,P
3210,2012,A,A,SP
3210,2013,A,A,SP
3210,2014,A,A,SP
3210,2015,A,A,SP
3210,2016,A,A,SP
3210,2017,A,A,SP
3210,2018,A,A,SP
3210,2019,A,A,SP
3210,2020,A,A,SP
3210,2021,A,A,SP
3210,2022,A,A,SP
3210,2023,A,A,SP
3220,2002,U,A,A
3220,2003,U,A,A
3220,2004,U,A,A
3220,2005,U,A,A
3220,2006,U,A,A
3220,2007,U,A,A
3220,2008,U,A,OP
3220,2009,U,A,OSP
3220,2010,A,A,OSP
3220,2011,A,A,R
3220,2012,A,A,A
3220,2013,A,A,A
3220,2014,A,A,A
3220,2015,A,A,A
3220,2016,A,A,A
3220,2017,A,A,A
3220,2018,A,A,OP
3220,2019,A,A,OSP
3220,2020,A,A,OSP
3220,2021,A,A,R
3220,2022,A,A,A
3220,2023,A,A,A
3229,2002,0,C,A
3229,2003,1,J,A
3229,2004,2,J,A
3229,2005,3,J,A
3229,2006,4,J,A
3229,2007,5,J,A
3229,2008,6,J,A
3229,2009,7,J,A
3229,2010,8,J,A
3229,2011,9,A,A
3229,2012,10,A,A
3229,2013,11,A,A
3229,2014,12,A,A
3229,2015,13,A,A
3229,2016,14,A,A
3229,2017,15,A,A
3229,2018,16,A,A
3229,2019,17,A,A
3229,2020,18,A,A
3229,2021,19,A,A
3229,2022,20,A,P
3229,2023,21,A,SP
3230,2002,0,C,A
3230,2003,1,J,A
3230,2004,2,J,A
3230,2005,3,J,A
3230,2006,4,J,A
3230,2007,5,J,A
3230,2008,6,J,A
3230,2009,7,J,A
3230,2010,8,J,A
3230,2011,9,A,A
3230,2012,10,A,A
3230,2013,11,A,A
3230,2014,12,A,A
3230,2015,13,A,A
3230,2016,14,A,A
3230,2017,15,A,A
3230,2018,16,A,A
3230,2019,17,A,A
3230,2020,18,A,A
3230,2021,19,A,A
3230,2022,20,A,A
3230,2023,21,A,A
3232,2002,0,C,A
3232,2003,1,J,A
3232,2004,2,J,A
3232,2005,3,J,A
3232,2006,4,J,A
3232,2007,5,J,A
3232,2008,6,J,A
3232,2009,7,J,A
3232,2010,8,J,A
3232,2011,9,A,A
3232,2012,10,A,A
3232,2013,11,A,A
3232,2014,12,A,A
3232,2015,13,A,A
3232,2016,14,A,A
3232,2017,15,A,A
3232,2018,16,A,A
3232,2019,17,A,A
3232,2020,18,A,A
3232,2021,19,A,A
3232,2022,20,A,A
3232,2023,21,A,A
3240,2002,0,C,A
3240,2003,1,J,A
3240,2004,2,J,A
3240,2005,3,J,A
3240,2006,4,J,A
3240,2007,5,J,A
3240,2008,6,J,A
3240,2009,7,J,A
3240,2010,8,A,A
3240,2011,9,A,A
3240,2012,10,A,A
3240,2013,11,A,A
3240,2014,12,A,A
3240,2015,13,A,A
3240,2016,14,A,A
3240,2017,15,A,A
3240,2018,16,A,A
3240,2019,17,A,A
3240,2020,18,A,A
3240,2021,19,A,P
3240,2022,20,A,SP
3240,2023,21,A,SP
3241,2002,0,C,A
3241,2003,1,J,A
3241,2004,2,J,A
3241,2005,3,J,A
3241,2006,4,J,A
3241,2007,5,J,A
3241,2008,6,J,A
3241,2009,7,J,A
3241,2010,8,J,A
3241,2011,9,A,A
3241,2012,10,A,A
3241,2013,11,A,A
3241,2014,12,A,A
3241,2015,13,A,A
3241,2016,14,A,A
3241,2017,15,A,A
3241,2018,16,A,A
3241,2019,17,A,A
3241,2020,18,A,A
